,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,44.963272045001915,40.250269191880896,27.08267879147162,25.53521494313996,1.4331451073669954,47.455372811535234,14.08392603207036,-15.686869159021267,-28.546072614758558,22.624550542652436,28.886827055744273,0.2262996396509996,11.389354130845561,17.297525547517292,9.426843025625075,15.901903699636323,10.057219141195404,7.655738908675205,-2.7783834398360368,39.095170162023315
1,-0.5359965940040057,1.6855762953717504,4.362998116812155,1.0600915339229482,13.934573337142446,1.9083581080652852,9.967815764776244,11.34736106957556,-7.741819877701326,5.680345685457985,4.508355835258004,-5.958321069969501,11.244193597630444,5.225186702764888,1.950049090654488,6.409937609684557,-5.1428984649171365,-6.9689380800021175,12.820791908259471,1.8415611865365449
2,10.454568886156016,26.51439372090209,17.79946070814961,18.91402834580833,5.459288508415177,10.09232350162461,10.561975251635486,-5.547971078975418,-3.6259773363323236,22.45576796979736,13.593386732178152,4.406773820071939,17.436348103918675,4.481443309336126,18.684512413131866,23.425615939436977,38.3089920139376,6.540503936172474,3.8973813878395394,10.12859174807512
3,17.329276302147633,35.733582483702264,20.46140580428066,17.526375255727235,-0.15767069385159743,25.079765531816456,-1.5999554072657474,7.529479086916881,-29.725346365360828,20.1195504035371,6.819852626874983,-20.09259764741815,2.5074813396321347,11.234801088516518,5.557472191762982,4.224109596761375,18.75622658604738,-17.49435283375336,7.334441380728964,9.28790685884982
4,32.3635926205445,8.024838954914873,11.956399622138642,12.029253539911384,16.302238433971002,10.512384929678879,10.708255072631363,17.25110443661832,15.043148682903889,20.552828145595626,14.561256615770985,16.201730867208024,17.774946237395003,5.579251427225688,3.317015086312781,9.396281789673235,23.776671609147186,15.831253290852006,13.109218845496617,13.430888168346307
5,37.970621432787475,-6.972684304024449,5.571617162028581,9.671357074463675,-7.492950688253159,-2.1827148868797237,18.944632246484602,-16.413206881541356,-2.3132805606850364,-7.820967895689412,19.67005067785099,5.697574937325989,9.412797475486197,0.3811007755118018,10.011083240426014,9.447022765426597,-9.652781842459447,-0.7276331445011968,-10.872328063289563,7.611381581044295
6,0.7958307146425093,20.948165710956463,3.8148113466936797,6.363123655196541,12.130698809722565,5.654624201149475,16.602129038689885,7.905928986164241,-13.621434997877357,3.230525052826938,7.849321683227596,12.01924228312737,7.328862356484812,4.018258189649745,2.9072008354042396,4.104834719439121,3.538606138717081,12.608972601272344,-4.523098646472805,10.164894940460087
7,25.4892007605229,36.638249577876174,12.188993124643314,11.48841012627381,0.28416512390337656,40.67466390977975,26.721716684371145,-10.75042354640703,-26.598162012979643,-2.5153133445592046,12.090213492980416,-3.8663387761936594,16.25770469110211,6.80139327443637,2.9379698837431647,1.9818523853474406,-4.266642145457365,-4.635340096273527,-6.2279825945458205,22.417314795098836
8,-10.462361475432736,38.77387899561276,7.367116936560041,2.679956132065142,16.343085373270856,13.346538758271656,29.997471571522738,2.2877151437383327,-12.22324202085911,13.376243762696049,3.5561953240591815,22.397042608600287,17.787802880764513,5.110699133934881,6.563289577228956,1.1567362957988374,10.461956675886261,15.384139594567998,6.323750230016755,14.782868256912527
9,17.709460799302665,-5.990753861035717,6.812570695886843,5.5199473710415035,15.873571494156414,10.33020157957646,9.742430677412164,19.733126964756313,8.21539141256798,7.952583805156919,6.800314366239214,11.187653527581238,12.658522243698734,5.2498773298741686,1.1726740802549727,5.101119285173134,8.660433719797435,8.22682636496883,13.18981541756453,3.6445534684787786
10,16.61547370477106,4.344430109502769,13.665501229716515,18.82717026460603,8.372330818963107,15.59356970085421,7.070357226475988,8.576225333811303,4.748465669776677,-2.010369721669711,9.69933265498624,-4.796031510478552,1.196780319427821,3.8113154555944533,6.490045702562474,11.68904393604186,-3.106790628007035,-8.680502651494043,4.192111811300121,3.157657271163126
11,6.6674346206830695,24.81551213930562,10.56393328124775,3.3255342397013976,24.789014459898855,19.458368008782976,9.861153829050801,12.832125847547681,-12.652192703564417,40.124637183587396,6.915250853790169,-7.994785771379511,24.15404611196912,18.00908642055644,21.009587720605822,11.368834762708655,15.780919022540468,-4.6556875421551895,13.020751653639847,8.52866087314862
12,45.027146435325704,26.96921651345622,15.235659907496027,16.835883030828406,0.25058199585678037,18.014527765999578,17.03435634099291,-4.756530276069417,-4.657358315539052,7.287688934022559,31.243297218593433,-40.449665102917514,10.736215290921296,12.39330005816993,11.386543739720997,16.195954909342916,7.184876391147781,-20.705865665298035,-9.2983731349779,26.771459438337757
13,34.50945383766928,10.432155907908193,11.872540811548726,16.088576451114854,2.574006868343781,21.279040228448874,18.205679737158192,-4.218419159668052,7.2032448430383225,-7.213194104765149,31.07322979612145,-6.669343092748901,10.745478838213653,8.910669755882864,-1.4268775478420885,10.50862140985722,-13.283413141955666,-1.8673024644679401,-10.408810432169316,19.770238806351784
14,16.220771770171247,24.451385996448288,14.657144503493146,13.544785795887348,28.49351658328724,9.895256121488838,17.37545986718329,22.397609648925624,2.726681435363835,8.37761567969436,9.592380912797651,5.420357618209218,11.000962828013828,6.060826482294669,0.9230306802768576,4.621043594317452,10.333722192172576,3.3197677206942084,17.68921547445284,6.235545565905131
15,19.93796397025629,-4.55318752451821,13.923139160915111,13.26716112124432,12.576933176049318,13.769532310524978,10.500069448969521,6.3835564104623845,4.743453609506883,2.623819913480064,22.608415527971832,6.592751223585829,22.44764867958106,8.42740076908839,5.397864513079906,9.89000991653142,7.70461060065732,-0.000377615763641046,11.579471250612594,9.671280970171193
16,18.40259314041253,51.39729857988339,24.230490788927664,19.971483936003963,25.384458410166488,-9.643066419081451,16.4389637472076,12.720674903170702,-12.38534298493349,16.98092029425487,11.553201525347895,-3.745483874795065,21.047673666359856,12.8901007127559,5.644542690961565,10.489070336439601,13.73402983880649,-6.820136614973653,9.412809910043293,5.774287304553074
17,32.09274585426819,19.18435308497799,13.86210458386359,16.65113563362282,11.292284772614362,12.87177601523383,3.1496427289998894,20.53129778439167,-10.200395578580935,14.423732062879287,7.535478472753623,-12.56772424005052,4.400306598596094,15.803305846303795,-4.088250069793023,6.190495729327462,3.0762643831648715,-8.257592678013223,14.00776503540658,5.445022335279618
18,48.444648518550906,59.73039757008205,20.024571567319988,20.58942796255138,4.659259175424559,20.92382706681469,13.279073980215799,4.823986329567712,5.515015879213807,18.591182756619116,26.81295258424463,29.009128791089687,3.6392695580140573,15.33036821070551,10.398300341652943,4.675223065387062,20.579260085062707,-10.172880557469156,-5.807724843401655,36.70608363307081
19,60.02347028515124,47.36663959996483,22.20914397348518,25.467708065018847,8.957852265093793,19.362489058500056,23.06104634781697,1.9653460985486277,39.49185426908286,9.348256409743833,27.531473841589868,28.434674610977204,11.558712085103531,8.594234306097679,3.961462630459146,16.995042161093174,12.216715769920393,6.305000328884301,-0.4501845855188147,20.587996501280504
20,37.50722145355523,13.654490860425375,-4.2248737677803545,3.263371571785388,11.795486490302073,-1.9676951316267193,11.49283046062053,-1.5137939948190553,-0.18340015962402148,-9.582925823246434,13.29651531251895,6.791920336212119,1.5074864125796545,-3.6752017981605847,-11.33118409476005,2.6710332408231805,-6.009212245928927,7.62746044322665,-0.7192651706690808,6.1897578387479735
21,12.70344956951507,19.73008079064388,6.201563140271291,7.022471425260302,23.66730985087713,5.769165675440543,4.362216527554601,23.902154878475088,-10.048861677145492,30.749751106820817,10.2049935992143,-12.192995427649299,5.999925608886801,13.232824191276842,14.55897791677253,17.446290499434795,16.676089520661197,-18.790669433501304,12.367270537620795,6.848108998926517
22,12.588198606458116,6.0020614934939,-2.1643604421351084,7.796718003387586,6.6769667841839855,15.932554952576277,10.744383061971748,9.583530361675901,-3.583479127992327,-3.5704892454623915,10.936919871264259,-3.0603056674953684,2.6374768147372594,-2.223156239659936,3.0585932223083354,11.277897519881908,-2.457773266193881,-2.4894153106691466,6.104286609176876,6.115082736822917
23,11.796084819919749,30.588272003481585,8.219398017951036,14.116864667203371,20.0997972044002,28.673659486854913,13.614839810637784,19.58920786490221,-14.640125582742645,17.221736561975316,9.316686487820151,-9.703061116255528,20.681250997136786,6.10785034720561,4.258118338531483,11.9395236207493,7.330215859196379,-6.170105936839189,14.83852714485221,4.228771435546367
