,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
32,460.3,229.2,25.8,25.83870968,19.1516129,225.7,19.8,20.03548387,-3.6,33.29677419,65.45806452,0.134186,43.33666667,25.93225806,231.7,60.19032258,33.33,0.311201,0.0,65.85357143
33,205.5,654.0,25.56333333,24.00322581,18.78064516,310.0,19.17,21.38709677,15.2,31.67096774,65.57741935,-0.846943,34.03333333,24.06774194,257.1,64.02903226,32.54666667,-0.53978,3.8,69.01785714
34,344.7,629.5,24.25333333,25.79354839,21.44193548,220.2,21.76666667,22.25806452,12.4,33.02580645,62.83548387,-0.9240229999999999,47.45,25.98064516,113.5,58.40322581,31.97333333,-0.8733200000000001,0.0,72.15172414
35,564.0,355.3,25.21666667,24.72903226,21.60645161,360.3,19.71333333,20.67419355,-2.2,32.551612899999995,68.08387097,0.0629,40.75333333,25.57741935,406.5,66.05806452,32.83333333,-0.0778,0.8,68.79642857
36,173.1,221.1,25.13666667,24.16774194,20.05483871,194.4,21.99333333,20.12580645,-6.9,32.91935484,64.46129032,1.21177,49.88666667,25.04193548,412.2,63.42580645,33.62666667,1.19963,0.0,66.41785714
37,442.5,103.3,24.84666667,24.23870968,21.16451613,140.6,21.43666667,20.93870968,-14.0,33.51612903,66.5483871,0.43717799999999996,44.01,24.85483871,181.9,60.35483871,33.70666667,0.433022,0.3,61.56428571
38,568.1,414.1,25.12,25.08709677,18.72903226,446.0,19.8,19.51290323,-2.2,33.31612903,66.43225806,-0.397974,41.12333333,25.17741935,328.4,62.66451613,33.64333333,-0.28311,0.0,68.51034483
39,263.2,368.6,25.27333333,24.92903226,19.08709677,94.4,17.95,19.63548387,6.3,33.37741935,62.84516129,-0.0836,33.91333333,24.42258065,106.2,59.81290323,33.53333333,-0.126278,0.0,67.12857143
40,571.0,464.8,24.7,25.97096774,18.48387097,175.2,18.37333333,18.95806452,5.3,33.31612903,70.67096774,-0.38259299999999996,35.20333333,24.55483871,55.6,58.70322581,32.53333333,-0.626438,0.0,70.34285714
41,310.6,330.4,25.12,25.20322581,20.46129032,228.2,22.16666667,19.97096774,3.0,33.22580645,67.94193548,-0.20644400000000002,44.29666667,25.46451613,187.4,59.91612903,33.55666667,-0.320198,0.0,66.84642857
42,319.3,117.3,25.51333333,24.8483871,17.10322581,350.8,19.36,19.27419355,-0.3,32.96129032,63.01290323,0.380766,40.84333333,24.37096774,228.9,58.8516129,33.70666667,0.419281,0.3,62.14482759
43,136.1,132.7,24.45666667,24.748387100000002,19.28709677,595.0,18.76,20.61935484,1.6,33.46129032,60.86774194,-0.41768299999999997,40.64333333,25.3483871,262.4,59.49032258,31.82333333,-0.38803899999999997,0.0,60.625
44,432.7,263.9,25.92666667,24.78387097,15.89032258,130.5,20.16,19.25806452,-4.1,33.01935484,65.02258065,0.618376,41.55666667,24.33225806,582.9,61.55483871,33.64666667,0.7193109999999999,0.0,64.85714286
45,434.2,641.6,25.17,24.16774194,18.28709677,289.3,20.36,20.79032258,12.9,32.72258065,64.30645161,-0.630262,44.09,23.68387097,293.0,59.36129032,33.03666667,-0.605278,3.8,71.50357143
46,547.9,673.1,25.47333333,25.84193548,18.03870968,227.3,17.01,19.49354839,9.6,33.60322581,67.13548387,0.00963,29.94333333,25.31935484,106.7,55.80322581,34.24,-0.117849,0.0,70.04137931
47,374.1,814.5,25.4,25.30645161,19.25806452,346.0,20.44333333,20.35806452,-6.9,33.43870968,61.95806452,1.2746899999999999,46.21333333,25.02258065,122.5,54.34193548,33.70333333,1.06328,5.7,69.875
48,220.2,312.4,25.85,25.72580645,20.548387100000003,124.5,19.06666667,20.6516129,-10.7,32.55483871,56.07419355,0.446547,30.74,23.56451613,160.4,57.33225806,33.94666667,0.508371,0.0,61.39285714
49,388.7,298.0,25.53333333,25.91290323,18.14516129,471.8,21.55666667,19.56774194,15.7,33.40322581,62.21290323,-0.9537329999999999,42.37333333,25.22258065,198.0,61.07741935,33.79666667,-1.14622,0.0,64.09285714
50,230.1,425.9,25.80666667,25.02258065,18.32580645,362.4,18.31666667,21.78709677,8.2,33.62903226,62.20645161,0.0156,36.12333333,26.09354839,306.3,65.91612903,32.87333333,-0.273329,0.0,64.33448276
51,536.0,137.6,25.41,25.31290323,18.40967742,467.5,19.92333333,21.78709677,-13.5,33.49032258,64.51612903,0.648096,48.52666667,24.96129032,162.0,60.89677419,33.72666667,0.9881209999999999,3.3,64.05
52,746.8,370.1,25.52,25.048387100000003,20.25806452,497.3,22.23,22.19677419,16.2,34.39032258,72.61935484,-1.10435,53.41333333,25.32258065,268.2,62.88387097,32.68,-1.58541,0.0,69.89285714
53,336.6,514.5,25.26333333,24.07741935,18.3516129,361.5,18.53666667,21.20967742,5.3,32.66451613,61.12258065,-0.305964,35.86666667,25.34193548,664.5,65.74193548,32.69,-0.56885,35.3,64.58928571
54,531.6,380.9,24.53,25.03548387,20.26774194,502.2,19.59333333,21.53870968,12.9,33.17096774,67.48387097,-0.924574,43.23333333,24.31290323,195.5,63.46774194,32.56333333,-1.28306,0.2,67.32068966
55,532.8,407.7,25.82,26.12580645,18.53870968,1013.6,18.47333333,18.78387097,7.7,33.37419355,63.76774194,0.129868,32.26333333,24.86774194,77.8,57.81290323,34.42,0.17382,0.0,65.8
56,508.4,278.4,25.69333333,25.3483871,17.57741935,88.0,18.08,19.51935484,-24.4,33.1,66.10645161,0.419317,33.91,24.99354839,194.0,61.51290323,33.53,0.6105119999999999,0.0,66.51071429
57,444.2,142.6,24.93666667,25.47741935,20.37096774,228.3,20.54333333,21.99032258,6.7,32.86774194,65.0516129,0.346407,43.59,24.13870968,244.8,59.77741935,32.66333333,0.317831,0.0,63.36071429
58,694.0,361.4,25.91333333,25.51290323,19.15806452,235.6,20.03,20.77096774,1.1,33.68064516,66.75483871,0.642117,38.56666667,25.02258065,164.4,57.2,34.33666667,0.569941,0.0,69.78965517
59,905.8,214.2,25.32333333,24.94516129,19.62258065,419.8,21.30333333,21.39677419,-3.2,32.89677419,68.85806452,0.0116,41.01,25.12903226,262.2,61.16774194,33.28666667,0.0215,31.6,69.56785714
60,644.0,224.6,25.50666667,26.01290323,21.68064516,278.2,21.65,22.73225806,0.6,32.77419355,62.7516129,-0.0172,44.88333333,24.82258065,225.8,62.19032258,32.78666667,0.00386,36.6,68.99642857
61,216.0,272.0,25.23,25.97741935,18.21290323,676.0,20.17666667,20.80322581,-33.3,32.94516129,61.58387097,0.767878,37.91,23.63870968,88.0,59.39032258,32.72,0.894072,7.8,62.13214286
62,418.6,586.2,25.37333333,26.12580645,17.97419355,358.6,20.48,21.42903226,5.8,33.32580645,66.44516129,-0.608534,35.72333333,25.23225806,177.4,60.12258065,32.94333333,-0.562199,0.0,70.91724138
63,281.4,299.8,25.95,26.01935484,18.84516129,229.2,19.88,21.52903226,6.7,33.46129032,59.83548387,-0.561333,34.38333333,25.26129032,127.4,63.59354839,33.03,-0.39260900000000004,45.4,66.43928571
64,660.4,267.2,26.43666667,27.29677419,18.01935484,282.8,18.47333333,21.44193548,-10.7,32.83870968,67.10322581,-0.184793,32.35666667,25.48387097,92.4,57.72580645,33.5,-0.236198,0.0,64.98214286
65,607.2,381.4,25.93,26.17419355,21.31290323,93.0,21.46333333,21.07419355,-12.6,32.65483871,67.11290323,0.8420280000000001,39.85666667,25.86451613,115.0,57.76129032,33.21333333,0.737761,11.0,72.0
66,233.4,277.8,26.48333333,25.78064516,20.10967742,334.6,21.78333333,20.86451613,-5.0,33.83548387,63.94193548,0.484997,42.46666667,26.24516129,539.2,65.69354839,33.49333333,0.8058609999999999,0.0,66.74137931
67,267.8,161.8,25.53333333,24.57096774,20.88387097,573.8,19.15666667,22.21290323,9.1,33.45161289999999,62.97096774,-1.32194,33.55333333,25.96774194,402.8,68.86129032,32.95,-1.47786,51.2,62.87142857
68,305.0,152.8,26.96333333,25.97741935,20.3516129,219.4,19.99333333,19.11935484,-17.3,33.46451613,64.14838710000001,0.468246,40.18666667,26.25483871,221.4,59.50967742,33.87,0.362152,0.0,61.19642857
69,922.2,578.2,25.18666667,26.00645161,21.03548387,185.0,20.4,19.84516129,0.6,33.83548387,71.6483871,0.6381359999999999,41.60666667,24.68064516,289.6,64.16129032,33.69666667,0.796221,0.0,74.74285714
70,318.6,129.8,25.18666667,26.85483871,19.79677419,162.6,21.23,19.55483871,-9.3,33.43870968,61.89032258,0.9188270000000001,47.39,24.78064516,18.8,58.26451613,32.46,0.787941,0.0,65.48965517
71,494.8,271.2,25.46,25.52903226,18.83870968,168.4,19.96333333,21.56129032,-7.9,33.37096774,66.10322581,0.5104270000000001,40.94,24.86129032,240.2,61.8,32.96,0.60815,0.2,69.49285714
72,277.6,435.0,25.63666667,25.10322581,20.20967742,368.0,20.62666667,21.25483871,0.6,33.52258065,63.08064516,0.0754,39.03333333,25.40322581,468.8,64.02903226,33.81,0.326181,3.0,69.63214286
73,940.4,249.4,26.04333333,24.71935484,18.2,600.8,19.23333333,18.50645161,-2.7,32.97741935,67.87096774,0.9400370000000001,35.92333333,24.66129032,361.2,59.70645161,33.85,1.04577,0.0,67.22142857
74,292.4,274.0,25.48333333,25.56774194,19.59354839,272.0,20.37666667,20.32258065,1.1,32.83225806,65.45483871,-0.26779400000000003,42.23666667,24.748387100000002,198.4,63.42580645,33.43333333,-0.21946,7.2,64.83103448
75,670.0,404.0,25.37,24.63870968,19.28387097,474.0,21.15666667,21.36451613,13.3,33.61612903,65.06774194,0.23211700000000002,47.09666667,25.0516129,587.6,61.39677419,33.73333333,0.233381,1.0,69.53214286
76,788.6,397.8,25.18666667,25.11935484,18.37419355,625.0,20.24666667,20.29032258,-19.2,33.23225806,68.33870968,0.887978,35.06666667,24.85806452,380.6,60.93548387,33.22666667,1.0439399999999999,4.6,65.03571429
77,360.2,524.6,25.79,25.33225806,21.55806452,375.0,21.42,21.11935484,8.6,34.16129032,68.80967742,-1.3894,41.33333333,25.68064516,598.4,67.17419355,33.58333333,-1.36163,2.2,70.87142857
78,441.2,667.4,24.86,25.01612903,17.72903226,363.6,19.84,19.54193548,12.9,32.97741935,67.1483871,-1.3393700000000002,34.16,24.31612903,250.0,61.99032258,32.84666667,-1.22025,0.0,70.12413793
79,262.8,429.4,26.17,25.95483871,18.76451613,293.4,18.42333333,20.52903226,11.9,32.87741935,66.08387097,-0.723133,37.51333333,24.60322581,205.6,67.03225806,33.89666667,-0.690559,0.0,68.46785714
80,147.6,407.4,24.92,25.61935484,19.70967742,247.4,21.20666667,18.82903226,7.7,33.79032258,62.74193548,0.293747,36.78666667,25.4483871,182.0,61.1,33.89,0.406542,0.0,69.35357143
81,466.2,727.2,25.3,25.39677419,17.87419355,121.2,18.56,17.83225806,-7.4,34.21612903,63.3,0.730097,29.61333333,25.18387097,94.8,54.82580645,34.09,0.8456020000000001,0.2,69.51071429
82,460.8,350.4,25.08333333,25.39677419,20.02258065,413.8,19.94,21.28064516,9.1,34.05483871,65.67741935,0.362667,33.11666667,25.1516129,377.2,62.19032258,33.79666667,0.536112,0.0,70.06896552
83,408.0,265.4,25.65333333,25.73548387,18.03548387,202.2,18.72666667,19.18064516,-28.6,33.78709677,64.7,0.646378,36.97333333,24.69677419,236.8,58.58709677,34.30666667,0.9530219999999999,0.8,60.94642857
84,410.0,227.6,24.94333333,25.39032258,20.51612903,455.0,20.55,20.40322581,0.1,34.151612899999996,67.82903226,-0.621174,41.08666667,25.45806452,151.0,60.92258065,33.92333333,-0.41025900000000004,1.6,60.18214286
85,206.8,422.6,25.45,25.11290323,18.04193548,689.8,18.53666667,18.92903226,-2.7,33.56129032,66.34193548,0.38910700000000004,31.32,23.20645161,240.0,54.64516129,33.92333333,0.668921,0.0,64.69285714
86,515.2,670.0,25.08,25.58064516,17.54516129,264.7,19.97333333,19.49032258,21.3,33.86129032,62.84193548,-1.4126,32.22,25.27741935,247.8,60.12580645,33.61666667,-1.24928,0.4,69.35862069
87,411.0,495.8,26.23333333,25.27741935,18.08064516,115.6,20.10666667,19.51612903,14.8,34.43225806,66.2516129,-0.481422,37.25666667,25.07096774,325.8,64.38387097,34.24666667,-0.579699,0.0,69.23928571
88,630.2,428.8,25.20666667,25.4,18.99032258,198.4,20.12333333,20.10967742,-14.5,34.76451613,66.85483871,0.997187,40.84333333,24.63548387,457.2,62.7483871,33.69333333,1.3411799999999998,0.0,65.07142857
89,627.2,1110.2,24.72333333,24.49032258,22.30645161,231.6,20.19333333,21.35806452,22.3,33.70645161,67.28064516,-0.9771040000000001,34.0,24.46129032,390.4,64.27096774,33.04666667,-1.24773,0.0,69.79285714
90,459.2,250.2,24.7,25.67096774,19.27741935,572.4,16.10333333,18.69032258,2.5,33.32903226,62.06451613,-0.6812729999999999,32.2,24.46774194,227.2,59.89677419,32.9,-0.8777290000000001,0.0,62.77586207
91,219.8,398.4,25.42333333,25.3516129,18.69354839,381.0,17.47333333,17.79354839,-3.6,33.90645161,62.58709677,-0.11106300000000001,35.13333333,24.33548387,203.0,55.64193548,33.85333333,0.0721,0.0,62.81071429
92,608.6,369.0,24.54333333,24.98064516,20.01290323,92.4,21.56,19.38064516,-1.3,34.09677419,65.91935484,0.12578599999999998,38.06,24.67741935,210.8,63.09354839,32.86,-0.0968,2.6,67.32142857
93,484.6,353.2,25.08666667,26.58387097,18.87741935,230.8,19.97666667,17.80967742,0.6,34.26451613,68.3483871,0.878397,33.63,23.60322581,111.0,57.73548387,34.33,0.840471,0.0,64.15357143
94,169.8,150.4,25.93666667,25.20322581,18.92580645,115.8,20.99333333,19.66129032,-19.7,33.75806452,61.7483871,1.34515,37.09,24.07741935,509.4,62.91290323,34.66333333,1.46515,0.2,61.72758621
95,470.6,624.8,25.45666667,25.16774194,19.75483871,458.4,23.03333333,20.248387100000002,-2.2,33.77096774,64.72903226,0.0986,44.03,24.6483871,406.8,63.62258065,33.73666667,0.00403,0.0,65.69285714
96,893.0,364.2,24.74,25.92903226,21.06451613,279.4,20.03,20.20645161,-6.0,33.86774194,65.14516129,-0.153574,33.54666667,25.42580645,183.6,57.23870968,33.88333333,-0.172459,0.0,67.84642857
97,362.0,177.4,25.50666667,27.06451613,20.01612903,174.0,20.11333333,20.07741935,-13.5,34.23548387,63.09354839,0.709797,35.22666667,25.21612903,67.2,58.7516129,33.97666667,0.6359,0.0,61.55714286
