date,month,mon_rain_sum,max_temp_mean,min_temp_mean,radiation_mean,rh_tmax_mean,rh_tmin_mean,SOI,NINO 12,NINO 3,NINO 3.4,NINO 4,DMI,PDO
2002/6/1,6,176.9,19.24666667,9.963333333,9.366666667,56.19333333,93.51666667,-6.3,-0.586393,0.433405,0.772118,0.734882,0.00827,-0.35
2002/7/1,7,121,18.84193548,9.761290323,10.2,56.96451613,93.69677419,-7.6,-0.63228,0.310053,0.68144,0.751852,0.0405,-0.31
2002/8/1,8,78.3,18.57096774,7.583870968,14.21290323,53.2,97.24516129,-14.6,-0.36697,0.343077,0.773254,0.812731,0.0847,0.6
2002/9/1,9,73.7,19.70666667,9.46,17.89666667,53.33333333,94.23,-8.2,-8.28E-02,0.471191,0.867537,0.816708,0.6603527,0.43
2002/10/1,10,40.8,22.00645161,11.51290323,21.24193548,47.77096774,87.49354839,-7.4,0.527912,0.918261,1.20652,0.969748,0.7690734,0.42
2002/11/1,11,20.2,26.45333333,13.61666667,27.52,37.50333333,80.11333333,-6,0.762325,1.22335,1.47164,1.09921,0.352572,1.51
2002/12/1,12,1.7,30.33870968,17.40967742,27.61612903,33.21935484,67.99354839,-10.6,0.725914,1.22516,1.43332,0.963921,0.0631,2.1
2003/1/1,1,0.6,30.76451613,17.23870968,28.60322581,32.27741935,67.92903226,-2,9.33E-02,0.74432,1.02512,0.845602,-0.0622,2.09
2003/2/1,2,8.4,30.57857143,18.03928571,25.07857143,40.15357143,81.38214286,-7.4,-0.125256,0.321365,0.644726,0.730097,0.192394,1.75
2003/3/1,3,50.9,30.12258065,17.37096774,20.75483871,40.5483871,80.7516129,-6.8,-0.518873,0.129669,0.53046,0.724621,0.1216709,1.51
2003/4/1,4,47.2,25.58,14.71666667,14.94,48.20333333,88.83333333,-5.5,-0.980032,-0.370865,3.60E-02,0.520006,0.0909,1.18
2003/5/1,5,89.8,23.77741935,13.23548387,11.5483871,46.82580645,83.46774194,-7.4,-1.47631,-0.846132,-0.447243,0.175074,0.0427,0.89
2003/6/1,6,157.7,19.18,8.59,10.21333333,52.61666667,94.13666667,-12,-1.09865,-0.484726,-0.109922,0.335073,0.3363684,0.68
2003/7/1,7,141.7,17.89677419,8.819354839,10.03870968,56.94516129,94.87741935,2.9,-0.767731,5.65E-02,0.257509,0.413561,0.432883,0.96
2003/8/1,8,133.4,18.10645161,8.029032258,13.05483871,53.70322581,94.62580645,-1.8,-2.44E-02,8.09E-02,0.128025,0.406481,0.4010547,0.88
2003/9/1,9,101.4,19.62333333,10.09333333,16.92666667,52.23333333,91.23666667,-2.2,-0.550856,-6.53E-03,0.202606,0.463627,0.3135627,0.01
2003/10/1,10,40.8,21.98709677,11.13225806,22.91935484,46.49032258,88.42258065,-1.9,-0.115168,0.378799,0.503428,0.659048,0.1213645,0.83
2003/11/1,11,20.2,27.26,14.87,26.31666667,38.65,78.30666667,-3.4,0.266775,0.337162,0.450905,0.700525,0.0971,0.52
2003/12/1,12,5,28.00322581,15.62580645,28.73870968,39.76774194,81.15806452,9.3,0.350004,0.511059,0.334932,0.525921,0.4098195,0.33
2004/1/1,1,0,30.77419355,17.84516129,28.46451613,36.5516129,76.14193548,-11.6,-3.51E-02,0.464909,0.308521,0.536112,0.2217216,0.43
2004/2/1,2,6.1,31.63103448,18.88965517,24.94827586,37.55862069,76.12758621,9.1,-0.116886,0.187696,0.182026,0.362667,0.289566,0.48
2004/3/1,3,0,28.98709677,15.5,22.0483871,35.46129032,77.22903226,0.2,-0.364794,-1.87E-02,-4.75E-02,0.150211,0.2377007,0.61
2004/4/1,4,12,26.66,14.49333333,15.25333333,42.02666667,83.20666667,-15.4,-0.524323,1.62E-02,0.134005,0.327906,0.1110647,0.57
2004/5/1,5,96.8,21.37096774,10.60645161,11.60645161,48.26774194,88.8483871,13.1,-1.08473,-0.272591,0.180407,0.370583,-0.3580017,0.88
2004/6/1,6,114.7,19.76666667,11.21333333,8.67,56.39333333,93.17,-15.2,-0.870295,-0.177185,0.224457,0.445513,-0.1864133,0.04
2004/7/1,7,108.1,17.93870968,7.480645161,11.27419355,54.38064516,96.98387097,-6.9,-0.891262,2.81E-03,0.52392,0.652622,0.000331,0.44
2004/8/1,8,154.4,17.5,8.258064516,13.19354839,56.42580645,95.31290323,-7.6,-0.550072,0.249077,0.745825,0.745012,0.1606142,0.85
2004/9/1,9,38.1,19.96,8.523333333,17.87,47.46666667,90.85666667,-2.8,-0.215467,0.295273,0.718046,0.915777,0.2676816,0.75
2004/10/1,10,35.6,22.59677419,11.79032258,22.04193548,47.50967742,88.66129032,-3.7,6.79E-02,0.4555,0.775108,0.911217,0.3604735,-0.11
2004/11/1,11,33.3,25.33666667,14.36666667,25.04666667,40.32333333,75.60666667,-8.6,0.367605,0.475542,0.674355,0.882784,0.1033521,-0.63
2004/12/1,12,3.4,29.84516129,16.3483871,28.75806452,34.08064516,72.81935484,-8,0.312014,0.51849,0.722803,0.87426,0.0886,-0.17
2005/1/1,1,0,29.76129032,16.71290323,29.65483871,33.77096774,71.52580645,1.8,2.53E-02,0.305559,0.60195,0.953022,0.0533,0.44
2005/2/1,2,2.1,29.9,16.97142857,24.36071429,36.13214286,74.16785714,-28.6,-0.526217,-6.52E-02,0.267757,0.646378,-0.3846155,0.81
2005/3/1,3,40.3,30.3483871,18.36451613,17.54516129,42.72258065,81.78387097,0.2,-1.17384,-0.131041,0.32696,0.5795,-0.2721911,1.36
2005/4/1,4,26.6,24.57666667,12.75333333,15.54333333,46.3,90.17666667,-11.2,-0.434862,0.198496,0.354324,0.466286,0.2743049,1.03
2005/5/1,5,182.1,23.31612903,14.32903226,10.45806452,53.24193548,89.27741935,-14.5,0.101034,0.302059,0.384706,0.361374,0.1734983,1.86
2005/6/1,6,229.9,18.04333333,9.556666667,8.583333333,57.22666667,91.39333333,2.6,-0.331583,0.197315,0.312088,0.379513,0.0221,1.17
2005/7/1,7,59.5,18.52258065,7.490322581,11.35483871,52.1,96.27419355,0.9,-0.254601,0.167973,0.10862,0.268482,-0.0821,0.66
2005/8/1,8,117.6,18.41935484,8.45483871,12.92580645,54.1483871,93.77096774,-6.9,-0.40723,0.101507,3.81E-02,0.289652,-0.0513,0.25
2005/9/1,9,85,19.03,9.456666667,16.53,51.11,90.47,3.9,-0.728617,-0.280909,-3.09E-02,0.299917,-0.1597995,-0.46
2005/10/1,10,52.4,20.42258065,9.983870968,21.28064516,50.33225806,93.8483871,10.9,-1.09454,-0.443211,-0.100311,0.258038,-0.0714,-1.32
2005/11/1,11,15,24.59,12.54333333,26.82666667,40.18,82.79333333,-2,-1.43181,-0.947557,-0.382664,0.113955,-0.0161,-1.5
2005/12/1,12,5.9,23.53548387,13.77096774,26.09354839,44.69032258,81.33548387,0.1,-1.15555,-1.29722,-0.744577,-0.128319,-0.0792,0.2
2006/1/1,1,35.8,28.59032258,16.8483871,25.35483871,40.71935484,79.37096774,12.7,-0.695259,-0.86549,-0.935179,-0.410259,0.042,1.03
2006/2/1,2,20.3,31.14285714,17.76428571,25.55714286,36.00714286,75.95714286,0.1,0.410334,-0.353014,-0.694653,-0.621174,-0.1303565,0.66
2006/3/1,3,6.4,29.96774194,16.74516129,21.58064516,35.20967742,74.07419355,13.8,-0.298403,-0.538311,-0.68203,-0.40778,-0.0653,0.05
2006/4/1,4,29.6,23.25,11.87666667,16.10666667,46.91666667,90.03333333,14.4,-0.962862,-0.200224,-0.233025,-0.123695,0.1749757,0.4
2006/5/1,5,27.9,22.36129032,10.07096774,12.12903226,45.5,89.96774194,-9.8,-0.514946,-8.25E-02,-2.28E-02,8.30E-02,-0.00111,0.48
2006/6/1,6,24.1,20.20666667,7.053333333,11.01666667,40.87,88.74,-6.3,-0.377123,1.25E-03,0.178457,0.306572,0.1388586,1.04
2006/7/1,7,79.3,18.74193548,7.64516129,11.05483871,49.70967742,93.79677419,-7.6,-7.28E-03,3.44E-02,0.141289,0.374142,0.3416316,0.35
2006/8/1,8,121.5,20.12580645,10.19354839,12.97419355,55.81290323,95.87096774,-15.9,0.406618,0.376108,0.450436,0.638712,0.5226035,-0.65
2006/9/1,9,73.7,20.49666667,10.49333333,17.35333333,51.69,91.82333333,-5.8,0.662233,0.685183,0.680416,0.772917,0.8015927,-0.94
2006/10/1,10,19.7,23.8483871,12.11612903,22.97419355,43.59032258,85.72580645,-16,1.15878,0.846781,0.804567,0.825256,0.9408644,-0.05
2006/11/1,11,20.2,27.06333333,15.56333333,24.31666667,42.33666667,83.22666667,-1.4,0.889395,0.912243,1.03991,0.911774,0.7567411,-0.22
2006/12/1,12,5.9,30.09032258,16.47741935,28.1483871,32.8516129,69.98064516,-3.5,0.655224,1.04051,1.11811,0.937469,0.3923805,0.14
2007/1/1,1,18.1,28.91290323,16.60967742,26.78709677,38.23548387,76.88064516,-7.8,0.565432,0.66725,0.640121,0.668921,0.4020904,0.01
2007/2/1,2,7.2,29.94285714,17.60714286,24.30357143,41.22857143,82.48928571,-2.7,0.140274,3.97E-02,0.133127,0.389107,0.3252159,0.04
2007/3/1,3,4.4,30.10967742,16.27096774,22.20967742,34.07419355,73.41290323,-1.4,-0.678253,-0.326931,-9.99E-02,0.22242,0.2754678,-0.36
2007/4/1,4,73.4,24.92666667,12.82,15.89666667,47.69,95.29,-3,-1.12415,-0.392744,-8.97E-02,0.202274,0.2899359,0.16
2007/5/1,5,59.3,21.01612903,11.17419355,11.32258065,53.08387097,93.37096774,-2.7,-1.59339,-0.715172,-0.312693,3.36E-02,0.4764167,-0.1
2007/6/1,6,60.7,19.77333333,9.386666667,10.41333333,48.01333333,87.90333333,5,-1.58495,-0.494585,-7.74E-02,0.181263,0.2283486,0.09
2007/7/1,7,171.7,19.41290323,10.64193548,9.322580645,54.61935484,90.47741935,-5,-1.1327,-0.593908,-0.25819,6.31E-02,0.3462531,0.78
2007/8/1,8,125.4,18.99354839,9.732258065,12.24193548,56.33870968,93.83225806,2.7,-1.46619,-0.961353,-0.492756,2.08E-02,0.5300641,0.5
2007/9/1,9,101.5,20.04,10.08,16.55,53.98333333,94.72,1.4,-1.46003,-1.33044,-0.989334,-0.357344,0.6091406,-0.36
2007/10/1,10,43.6,22.43548387,10.9,22.25483871,46.63548387,90.80322581,5.4,-1.69543,-1.49231,-1.36843,-0.609163,0.4321938,-1.45
2007/11/1,11,3.9,27.97,14.66333333,28.67333333,35.08666667,74.76,9.2,-1.97453,-1.7271,-1.52948,-0.956905,0.2330801,-1.08
2007/12/1,12,16.6,27.50645161,15.12903226,26.02580645,38.12903226,76.74516129,14.4,-1.59142,-1.68989,-1.59679,-0.96217,-0.0059,-0.58
2008/1/1,1,0,32.34516129,18.76451613,27.98064516,31.7,68.70967742,14.1,-0.803049,-1.56512,-1.73797,-1.24928,0.2924405,-1
2008/2/1,2,45.5,32.40689655,19.33448276,24.46551724,34.20344828,71.23103448,21.3,-7.79E-02,-1.19648,-1.68186,-1.4126,0.1033059,-0.77
2008/3/1,3,16.9,29.2,16.80322581,20.84193548,38.42580645,78.50322581,12.2,0.305296,-0.684841,-1.11206,-1.15769,0.2574489,-0.71
2008/4/1,4,130.1,24.1,13.07,15.37,48.69333333,89.86333333,4.5,0.420757,-0.401134,-0.814606,-0.852684,0.0371,-1.52
2008/5/1,5,64.9,22.42903226,11.33225806,11.40645161,54.37096774,98.20645161,-3.5,-0.444977,-0.126242,-0.556704,-0.760727,0.3853073,-1.37
2008/6/1,6,139.7,19.68666667,8.92,10.43333333,52.17333333,94.93,4.2,7.84E-02,-1.41E-02,-0.350323,-0.517097,0.4123481,-1.34
2008/7/1,7,179.7,17.82580645,8.116129032,9.635483871,56.59354839,96.71612903,2.2,0.276909,0.380953,8.30E-02,-0.288658,0.5472912,-1.67
2008/8/1,8,22.7,19.43225806,7.061290323,15.36774194,40.15806452,84.1516129,9.1,0.566219,0.560448,4.78E-02,-0.177279,0.4175935,-1.7
2008/9/1,9,70,20.24666667,9.96,16.57333333,50.63,91.69,13.5,0.199244,6.61E-03,-0.214874,-0.253103,0.4596508,-1.55
2008/10/1,10,35.5,23.74516129,12.31612903,20.87096774,44.60645161,87.46451613,13.4,-0.212646,-2.48E-02,-0.246113,-0.236702,0.3927723,-1.76
2008/11/1,11,60.7,23.40333333,12.47333333,24.28666667,45.22,87.14333333,17.1,-0.229164,-0.156548,-0.298925,-0.365955,0.1281799,-1.25
2008/12/1,12,13.3,27.41935484,15.26129032,28.36451613,40.23870968,82.22580645,13.3,-0.296165,-0.646332,-0.885538,-0.594559,0.1675787,-0.87
2009/1/1,1,0.3,32.06129032,18.69677419,27.61290323,34.80967742,73.98709677,9.4,-0.176298,-0.58143,-0.95483,-0.579699,0.2080711,-1.4
2009/2/1,2,9.8,31.5,18.06071429,25.45714286,35.05714286,73.88571429,14.8,-0.222145,-0.447144,-0.696712,-0.481422,0.338524,-1.55
2009/3/1,3,7.5,28.73870968,15.38064516,20.6,37.15483871,79.30967742,0.2,-0.875843,-0.723131,-0.669889,-0.280859,0.2607294,-1.59
2009/4/1,4,5.3,27.36,14.39333333,16.86666667,36.74333333,78.34666667,8.6,-7.36E-02,-6.23E-03,-0.180956,1.38E-02,0.3163866,-1.65
2009/5/1,5,44.3,24.11290323,11.4,12.97741935,36.78064516,78.15483871,-7.4,5.14E-02,0.399048,0.259768,0.243263,0.4634783,-0.88
2009/6/1,6,139.6,18.8,9.44,9.303333333,56.76,95.59666667,-2.3,0.354147,0.739084,0.579327,0.484682,0.2973776,-0.31
2009/7/1,7,141.6,17.77741935,7.880645161,10.81612903,54.07419355,95.90967742,1.6,0.513958,0.938763,0.808989,0.624252,0.1097721,-0.53
2009/8/1,8,113.8,18.82903226,9.696774194,12.27419355,58.32258065,97.47096774,-5,0.557878,0.729227,0.699465,0.808281,0.1890455,0.09
2009/9/1,9,89,18.54666667,10.00333333,15.47333333,53.27666667,89.23,3.9,9.81E-02,0.732712,0.741785,0.784866,0.2709227,0.52
2009/10/1,10,7.2,23.31290323,12.10967742,22.2516129,44.11612903,84.66774194,-14.7,0.179373,0.773399,1.0006,1.08825,0.3515835,0.27
2009/11/1,11,33.2,26.37,13.92,25.32333333,40.09,81.16333333,-6,0.118326,1.16867,1.55816,1.36453,0.1890422,-0.4
2009/12/1,12,0,30.51612903,16.33548387,29.25806452,29.92903226,67.75483871,-7,0.530024,1.44505,1.82676,1.43402,0.3811495,0.08
2010/1/1,1,0,33.29677419,18.80645161,29.44516129,28.81935484,64.98064516,-10.1,0.349552,1.12163,1.47222,1.34118,0.4708106,0.83
2010/2/1,2,0.1,31.73214286,18.55357143,24.475,35.525,74.34285714,-14.5,0.123295,0.823765,1.18857,0.997187,0.1978849,0.82
2010/3/1,3,43.7,30.3,17.92258065,19.72903226,36.89677419,75.06129032,-10.6,-6.75E-02,0.64032,1.118,0.97257,0.6186489,0.44
2010/4/1,4,32.8,25,13.97,15.13666667,47.34333333,88.65333333,15.2,0.432299,0.588316,0.625395,0.805685,0.5599055,0.78
2010/5/1,5,83.3,21.75483871,9.612903226,12.42903226,45.28064516,91.28709677,10,0.263224,4.93E-02,-6.81E-02,0.183043,0.1773873,0.62
2010/6/1,6,49.8,19.08666667,8.006666667,9.936666667,50.38,93.83666667,1.8,-4.47E-02,-0.513035,-0.533802,-0.109787,0.058,-0.22
2010/7/1,7,134.6,18.18709677,6.806451613,10.9483871,49.97741935,95.67741935,20.5,-1.23886,-0.784277,-0.777521,-0.445009,0.3003012,-1.05
2010/8/1,8,62.7,19.15806452,7.106451613,14.2483871,46.73548387,93.24193548,18.8,-1.33206,-1.05516,-1.24558,-0.933369,0.2317356,-1.27
2010/9/1,9,41,21.74666667,8.81,19.67333333,39.68,85.06,24.9,-1.40516,-1.36692,-1.5048,-1.07898,0.1066894,-1.61
2010/10/1,10,19.8,24.43870968,10.91612903,24.58064516,34.99677419,77.33225806,18.3,-1.57565,-1.71132,-1.60583,-1.23756,-0.073,-1.06
2010/11/1,11,9.5,29.55666667,15.42666667,25.98,30.70333333,65.65333333,16.4,-1.40709,-1.57413,-1.51194,-1.25373,-0.2388303,-0.82
2010/12/1,12,16.6,29.41935484,16.35806452,26.65483871,34.87096774,74.5516129,27.1,-0.991226,-1.57212,-1.61198,-1.25239,0.00871,-1.21
2011/1/1,1,26.1,32.37096774,19.27419355,26.64516129,35.12258065,72.58387097,19.9,-0.612799,-1.37199,-1.65027,-1.24773,0.3686226,-0.92
2011/2/1,2,0.2,34.29642857,20.95714286,25.37857143,31.96785714,69.34285714,22.3,0.151634,-0.785215,-1.24587,-0.977104,0.416494,-0.83
2011/3/1,3,0,31.85806452,18.76451613,22.82580645,32.37419355,69.32258065,21.4,-0.452972,-0.732191,-0.93738,-0.6667,0.5273103,-0.69
2011/4/1,4,21.2,27.50666667,15.27666667,16.89333333,38.35666667,76.57333333,25.1,-0.129982,-0.289885,-0.664036,-0.585085,0.3442156,-0.42
2011/5/1,5,83.2,23.35483871,11.54193548,12.16451613,44.33870968,86.56129032,2.1,0.130144,-0.164431,-0.443382,-0.446608,0.1175376,-0.37
2011/6/1,6,167.1,19.64,10.72666667,9.223333333,53.83,91.54666667,0.2,0.180086,0.124584,-0.159912,-0.281467,0.2529576,-0.69
2011/7/1,7,156.4,18.2516129,9.035483871,9.590322581,57.78709677,96.8483871,10.7,8.44E-02,0.111052,-0.107241,-0.304148,0.5243521,-1.86
2011/8/1,8,110,20.0516129,9.687096774,14.36129032,51.22580645,94.04516129,2.1,-0.30385,-0.383343,-0.575066,-0.386648,0.6373636,-1.74
2011/9/1,9,101.4,20.35333333,9.83,17.19,50.85333333,93.25333333,11.7,-1.1252,-0.708538,-0.699875,-0.476463,0.5761397,-1.79
2011/10/1,10,62.1,24.25806452,13,20.29032258,46.31612903,86.7516129,7.3,-0.758007,-0.987431,-0.878983,-0.589052,0.7204834,-1.34
2011/11/1,11,30.8,25.81666667,14.93,24.22,40.72666667,76.58333333,13.8,-0.822575,-1.05027,-1.03607,-0.584566,0.5922111,-2.33
2011/12/1,12,68.8,30.19032258,17.98709677,25.14193548,37.76451613,74.88387097,23,-0.645586,-0.810251,-1.02748,-0.919159,0.0922,-1.79
2012/1/1,1,7,33.34193548,20.10967742,27.00645161,33.71290323,70.85806452,9.4,-0.4014,-0.687922,-0.87401,-0.877729,0.2231807,-1.38
2012/2/1,2,22.5,30.80344828,18.88965517,24.0862069,38.17931034,74.75517241,2.5,0.483253,-8.36E-02,-0.590204,-0.681273,0.0969,-0.85
2012/3/1,3,0.1,31.12580645,16.30967742,22.60967742,29.78064516,69.41290323,2.9,-4.67E-02,-0.102261,-0.42041,-0.482491,0.1868109,-1.05
2012/4/1,4,73.4,26.22,14.79333333,14.84,42.63333333,81.20666667,-7.1,0.399628,6.39E-02,-0.217846,-0.213675,-0.0809,-0.27
2012/5/1,5,44.3,23.05483871,11.15483871,12.19354839,46.61612903,90.80322581,-2.7,0.304863,6.40E-02,-9.10E-02,-0.190987,-0.1630312,-1.26
2012/6/1,6,131,19.51,10.68,8.496666667,54.77,88.30666667,-10.4,0.805956,0.533325,0.234728,-1.34E-02,0.1980985,-0.87
2012/7/1,7,35.3,19.26451613,6.506451613,11.57741935,45.23548387,92.40967742,-1.7,0.633469,0.890663,0.564829,0.108492,0.8477212,-1.52
2012/8/1,8,95.4,19.91935484,9.083870968,13.89032258,52.66774194,95.42580645,-5,0.166578,0.763968,0.751425,0.475512,0.9449136,-1.93
2012/9/1,9,93.1,21.36666667,10.10333333,18.10666667,47.08,90.75333333,2.6,-7.98E-02,0.362661,0.496777,0.481377,0.8269012,-2.21
2012/10/1,10,16,24.91290323,12.55806452,23.13548387,41.09032258,81.16451613,2.4,-0.437647,3.22E-02,0.273977,0.493196,0.4744524,-0.79
2012/11/1,11,57.1,25.59666667,13.63666667,24.91666667,42.49333333,86.71666667,3.9,-0.484785,0.155323,0.390446,0.513275,0.1567921,-0.59
2012/12/1,12,27,30.81290323,17.57096774,26.97419355,37.70967742,77.67419355,-6,-0.571177,-0.300671,-0.122118,0.222589,0.4881299,-0.48
2013/1/1,1,7,31.54516129,19.03225806,27.23870968,36.37741935,73.30645161,-1.1,-0.708408,-0.553141,-0.376839,7.21E-02,0.1124406,-0.13
2013/2/1,2,1.2,33.93928571,19.25714286,25.66071429,29.80357143,67.03214286,-3.6,-0.239065,-0.401964,-0.393093,-0.111063,0.3639655,-0.43
2013/3/1,3,58.8,27.93548387,16.02903226,19.93548387,42.52580645,84.71612903,10.5,-0.402224,7.87E-02,-8.07E-02,-0.10548,0.2435699,-0.63
2013/4/1,4,16.2,28.27666667,16.85333333,13.75666667,46.37666667,85.87666667,0.3,-1.40085,-4.81E-02,-1.81E-03,4.01E-02,-0.1067643,-0.16
2013/5/1,5,135.9,21.53225806,11.26451613,11.7483871,53.01290323,95.02903226,8.4,-1.56255,-0.627211,-0.196053,2.58E-02,-0.2990516,0.08
2013/6/1,6,40.3,19.76333333,8.563333333,10.82333333,50.89,94.17666667,13.9,-1.62944,-0.695715,-0.246052,2.13E-02,-0.2990535,-0.78
2013/7/1,7,134.5,18.63548387,7.641935484,10.47419355,51.15483871,94.2,8.1,-1.55087,-0.521698,-0.17358,5.36E-02,0.1209513,-1.25
2013/8/1,8,163.2,20.10645161,11.15806452,12.47741935,58.42580645,96.62258065,-0.5,-0.864321,-0.472853,-0.214624,0.215471,0.0991,-1.04
2013/9/1,9,153.2,19.92,11.77,15.21,57.21333333,92.08333333,3.9,-0.891157,-0.246677,-4.21E-02,0.198097,0.0641,-0.48
2013/10/1,10,38.1,23.61612903,12.25806452,22.79677419,46.80967742,89.42903226,-1.9,-0.202887,-0.10384,-0.196272,0.115198,0.1963235,-0.87
2013/11/1,11,10.8,28.80333333,15.89333333,26.52,35.84666667,75.5,9.2,-0.525805,-0.124968,4.17E-02,0.313944,0.4551418,-0.11
2013/12/1,12,1.3,29.98064516,16.6516129,28.50322581,33.74193548,72.56774194,0.6,-0.212955,-3.77E-02,-7.11E-02,3.78E-02,0.3616781,-0.41
2014/1/1,1,0,32.00967742,18.76129032,28.88709677,34.42580645,72.5483871,12.2,0.36017,-0.238161,-0.370739,-9.68E-02,0.0763,0.3
2014/2/1,2,0,32.98571429,18.56428571,27.56428571,29.575,67.86071429,-1.3,-0.591045,-0.606405,-0.438114,0.125786,0.086,0.38
2014/3/1,3,3,30.01935484,17.76774194,19.89677419,37.87741935,75.87741935,-13.3,-0.535442,-0.128431,-1.90E-02,0.340721,0.00954,0.97
2014/4/1,4,21.1,26.35666667,14.29666667,15.79666667,41.82666667,85.60333333,8.6,-0.327961,0.282946,0.351734,0.429295,0.1317556,1.13
2014/5/1,5,144.5,21.34516129,12.76451613,9.419354839,59.66774194,96.22903226,4.4,0.617594,0.600279,0.535217,0.491043,0.1146793,1.8
2014/6/1,6,85.4,19.58333333,8.666666667,9.813333333,50.40333333,92.2,-1.5,0.985016,0.937654,0.570948,0.532703,0.1695076,0.82
2014/7/1,7,148.8,18.43870968,9.616129032,9.958064516,58.33548387,95.49677419,-3,0.855028,0.614252,0.245649,0.394611,-0.0619,0.7
2014/8/1,8,102.6,21.36129032,11.01612903,13.06129032,49.18387097,88.66129032,-11.4,0.563438,0.388826,0.218115,0.517471,-0.0791,0.67
2014/9/1,9,70,21.83666667,11.59666667,16.19666667,50.67333333,90.76,-7.6,2.89E-02,0.331383,0.423216,0.665266,0.2289317,1.08
2014/10/1,10,35.5,24.28387097,12.67096774,21.89354839,45.20967742,88.37419355,-8,0.298153,0.631599,0.531967,0.691566,0.5050144,1.49
2014/11/1,11,16.7,25.76333333,13.9,24.70333333,41.41666667,82.63333333,-10,0.550856,0.903812,0.954586,0.959095,0.2656711,1.72
2014/12/1,12,0,28.64516129,15.59677419,28.63870968,34.25483871,72.79354839,-5.5,0.177814,0.774359,0.792913,0.82753,0.2664895,2.51
2015/1/1,1,10,32.67096774,18.2,28.12903226,30.13870968,68.4516129,-7.8,-0.162989,0.418489,0.636351,0.840471,0.0771,2.45
2015/2/1,2,20.3,32.10714286,19.09642857,24.15,37.5,78.78571429,0.6,-0.532606,0.196945,0.587008,0.878397,-0.1700251,2.3
2015/3/1,3,16.9,29.3,16.92903226,20.02258065,39.37741935,79.37741935,-11.2,-3.75E-02,0.10693,0.521631,0.82873,-0.0805,2
2015/4/1,4,51.1,25.34666667,14.07,14.43333333,42.19,80.69666667,-3.8,0.557749,0.806505,0.971544,1.11749,0.1821176,1.44
2015/5/1,5,83.3,21.28387097,9.687096774,12.40645161,46.11935484,90.3,-13.7,1.47093,1.0459,1.11737,1.05961,0.4466773,1.2
2015/6/1,6,92.3,20.87666667,10.47666667,9.876666667,50.84,91.50333333,-12,2.00394,1.56504,1.36958,1.18876,0.4936196,1.54
2015/7/1,7,102,18.67419355,9.64516129,9.522580645,55.79032258,92.52258065,-14.7,2.13156,1.92509,1.67817,1.20439,0.5263111,1.84
2015/8/1,8,106.2,19.32580645,9.693548387,12.93870968,53.66451613,91.85806452,-19.8,1.97777,2.09123,1.96095,1.24488,0.8610932,1.56
2015/9/1,9,46.7,22.29333333,10.24,19.50333333,40.85333333,82.68666667,-17.8,2.36307,2.33116,2.0741,1.31625,0.6677917,1.94
2015/10/1,10,25.9,25.95806452,13.70967742,21.95483871,42.49677419,85.41290323,-20.2,2.3304,2.46192,2.27425,1.35136,0.8467444,1.47
2015/11/1,11,24.1,27.72333333,15.83333333,26.86666667,39.11333333,78.38333333,-5.3,2.19196,2.61584,2.64734,1.74876,0.6034201,0.86
2015/12/1,12,18.4,28.77741935,16.39032258,27.82580645,35.53870968,70.31290323,-9.1,2.128,2.62945,2.58937,1.62737,0.4924686,1.01
2016/1/1,1,7,31.66774194,19.43225806,24.44516129,38.12903226,74.72258065,-19.7,1.8148,2.67738,2.63269,1.46515,0.4424825,1.53
2016/2/1,2,0.6,31.64482759,17.98965517,26.42758621,32.58965517,69.26206897,-19.7,1.17169,1.94775,2.13336,1.34515,0.0654,1.75
2016/3/1,3,18.9,29.18709677,18.02258065,19.47419355,42.08709677,79.73548387,-4.7,1.07586,1.55101,1.65564,1.22228,0.152308,2.4
2016/4/1,4,73.4,24.7,15.56333333,13.13666667,53.11,87.73333333,-22,0.215528,0.829716,1.12255,0.979946,0.3366646,2.62
2016/5/1,5,96.8,20.62580645,10.72258065,10.49354839,55.88064516,97.18709677,2.8,0.322943,0.253538,0.530188,0.710203,0.0934,2.35
2016/6/1,6,106.9,18.39,9.616666667,9.223333333,55.02333333,91.77333333,5.8,0.336477,0.132725,0.147017,0.595293,-0.2452914,2.03
2016/7/1,7,134.5,17.53225806,8.05483871,9.958064516,50.90322581,90.73548387,4.2,-0.25452,-0.198088,-0.142771,0.400242,-0.4558383,1.25
2016/8/1,8,129.5,17.44193548,8.374193548,11.97419355,55.34516129,93.24516129,5.3,8.04E-02,-0.497553,-0.402025,0.206512,-0.1499655,0.52
2016/9/1,9,77.3,18.06,7.77,16.46,48.94,90.59333333,13.5,0.128843,-0.217037,-0.406155,3.81E-02,-0.0626,0.45
2016/10/1,10,43.6,21.37419355,10.82580645,21.85483871,46.73870968,85.35806452,-4.3,-7.65E-02,-0.5224,-0.700743,-0.213503,-0.00721,0.56
2016/11/1,11,10.8,27.09666667,13.77333333,28.08666667,33.95,73.36333333,-0.7,-0.106194,-0.488626,-0.572985,-0.133015,-0.1255899,1.88
2016/12/1,12,6.9,27.93870968,15.49032258,28.87419355,35.19032258,71.74193548,2.6,5.95E-02,-0.501362,-0.502897,-1.21E-02,-0.0891,1.17
2017/1/1,1,32.4,30.37741935,17.18064516,27.77419355,34.67741935,69.99354839,1.3,0.324081,-4.86E-02,-0.28488,4.03E-03,9.16E-02,0.77
