date,month,mon_rain_sum,max_temp_mean,min_temp_mean,radiation_mean,rh_tmax_mean,rh_tmin_mean,SOI,NINO 12,NINO 3,NINO 3.4,NINO 4,DMI,PDO
1994/6/1,6,0.4,30.64666667,19.23333333,19.35,35.92333333,69.40666667,-10.4,-0.770613,2.40E-03,0.358278,0.511572,0.6305366,0.46
1994/7/1,7,0,30.26774194,18.2,20.39677419,38.34516129,76.61612903,-18,-1.00683,-0.342047,0.262779,0.754602,0.8588822,0.06
1994/8/1,8,0,31.56451613,18.50645161,22.82903226,35.34516129,73.88064516,-17.2,-1.00321,-0.197132,0.591764,0.984941,1.103985,-0.79
1994/9/1,9,0,31.78333333,22.41333333,22.47333333,49.80666667,85.99,-17.2,-0.168297,-2.34E-02,0.444756,0.777977,0.9029417,-1.36
1994/10/1,10,34.6,32.97741935,24.66129032,24.19032258,53.14193548,85.68064516,-14.1,0.605293,0.60951,0.937788,0.951128,1.071103,-1.32
1994/11/1,11,66.2,33.85,26.04333333,22.88333333,55.28666667,85.64333333,-7.3,0.565725,0.832422,1.1948,1.09523,0.5435603,-1.96
1994/12/1,12,361.2,32.70645161,24.71935484,19.84516129,59.70645161,93.84193548,-11.6,0.716314,0.915548,1.22382,1.03269,0.4841512,-1.79
1995/1/1,1,940.4,31.23225806,24.23548387,15.64516129,67.87096774,97.53870968,-4,0.907412,0.86517,1.143,1.04577,0.3165818,-0.49
1995/2/1,2,249.4,31.59285714,25.22857143,15.97142857,67.22142857,96.18214286,-2.7,0.324425,0.615965,0.883926,0.940037,0.3387039,0.46
1995/3/1,3,600.8,30.89677419,24.66129032,14.84516129,67.38064516,95.25806452,3.5,-0.593763,8.58E-02,0.534231,0.89299,0.110858,0.75
1995/4/1,4,129,31.97,23.89,18.14,61.14666667,94.52666667,-16.2,-1.06741,-0.179815,0.332504,0.650946,-0.0311,0.83
1995/5/1,5,44.6,31.64516129,22.45483871,19.40322581,46.57741935,78.56774194,-9,-1.13301,-0.484442,0.103348,0.576902,-0.0448,1.46
1995/6/1,6,0.6,30.36666667,20.37666667,19.13666667,42.23666667,75.95,-1.5,-0.710384,-0.216234,0.166857,0.570293,0.1194395,1.27
1995/7/1,7,0,30.80645161,19.59354839,19.6,43.1483871,79.7,4.2,-0.442951,-5.21E-02,0.142389,0.413221,0.1320502,1.71
1995/8/1,8,7.2,32.15483871,20.32258065,22.63548387,34.6,68.0516129,0.8,-0.62977,-0.576332,-0.304825,0.235491,0.1491452,0.21
1995/9/1,9,5.8,32.71666667,24.15666667,22.45333333,54.12333333,88.67666667,3.2,-0.401157,-0.731478,-0.519005,0.112717,0.1944203,1.16
1995/10/1,10,59.4,32.83225806,24.7483871,21.27741935,53.9483871,85.57096774,-1.3,-0.458197,-0.73584,-0.680912,-0.119293,-0.00237,0.47
1995/11/1,11,219.8,33.43333333,25.48333333,20.67,59.22666667,92.92333333,1.3,-0.286535,-0.761557,-0.727804,-0.146225,-0.0385,-0.28
1995/12/1,12,198.4,32.37741935,25.56774194,16.46451613,63.42580645,93.2,-5.5,-0.647427,-0.760641,-0.714447,-0.118639,0.3110212,0.16
1996/1/1,1,292.4,32.27096774,25.22580645,16.02580645,65.45483871,95.81935484,8.4,-0.615328,-0.548521,-0.602409,-0.21946,0.1564335,0.59
1996/2/1,2,274,32.37931034,25.36206897,16.9137931,64.83103448,95.7137931,1.1,-0.238747,-0.481094,-0.646734,-0.267794,0.1421544,0.75
1996/3/1,3,272,32.32903226,24.56774194,18.55806452,62.08387097,94.93225806,6.2,-9.24E-02,-0.251341,-0.42382,-0.128729,0.0756,1.01
1996/4/1,4,137.4,32.44,23.77666667,17.89,57.15666667,92.45,7.8,-1.35245,-0.489084,-0.263735,-7.61E-02,-0.1782853,1.46
1996/5/1,5,0,32.46129032,21.57096774,19.80967742,36.27741935,68.09354839,1.3,-0.938007,-0.476591,-0.322622,-0.137157,-0.0593,2.18
1996/6/1,6,0,32.08666667,21.15666667,19.48333333,47.09666667,88.32333333,13.9,-1.25387,-0.319925,-2.97E-02,0.105272,-0.1968025,1.1
1996/7/1,7,0,31.02580645,19.28387097,20.11935484,40.83225806,80.70322581,6.8,-1.16786,-0.211678,-2.40E-02,-1.70E-02,-0.3420498,0.77
1996/8/1,8,1,31.62580645,21.36451613,21.53225806,47.85806452,85.88387097,4.6,-0.56344,-0.272512,-0.216295,-9.04E-02,-0.3877355,-0.14
1996/9/1,9,0.6,33.08333333,23.15333333,22.83333333,49.15666667,86.22,6.9,-0.648487,-0.363129,-0.284414,-5.97E-02,-0.3381693,0.24
1996/10/1,10,130,33.61612903,25.0516129,22.45483871,53.81612903,87.79677419,4.2,-0.846457,-0.401609,-0.228262,-2.12E-02,-0.7444456,-0.33
1996/11/1,11,108.6,33.73333333,25.37,21.08666667,51.70333333,83.50333333,-0.1,-0.815735,-0.502527,-0.241705,7.38E-02,-0.5409698,0.09
1996/12/1,12,587.6,31.92258065,24.63870968,15.72258065,61.39677419,92.54516129,7.2,-0.987446,-0.827122,-0.416218,0.154819,-0.1927901,-0.03
1997/1/1,1,670,30.91935484,24.46774194,15.89677419,65.06774194,93.80645161,4.1,-0.568708,-0.675362,-0.386589,0.233381,0.067,0.23
1997/2/1,2,404,31.02857143,25.26428571,15.05714286,69.53214286,95.86785714,13.3,5.32E-02,-0.349934,-0.224792,0.232117,0.2540149,0.28
1997/3/1,3,474,31.90645161,24.46774194,18.80645161,63.88064516,93.76451613,-8.5,0.796177,9.50E-02,-1.18E-02,0.27696,0.2031087,0.65
1997/4/1,4,0.6,33.62333333,24.09333333,21.90666667,46.89666667,81.25666667,-16.2,0.899378,0.345055,0.408764,0.635746,0.2437955,1.05
1997/5/1,5,116.6,31.48064516,22.47419355,19.48709677,49.9483871,84.25483871,-22.4,2.03932,1.12768,0.958776,0.754704,0.2322481,1.83
1997/6/1,6,0,30.73,20.24666667,19.46666667,35.06666667,64.74333333,-24.1,2.98595,1.71074,1.25144,0.668463,0.2791886,2.76
1997/7/1,7,0,30.68387097,18.37419355,20.57096774,30.10645161,62.15483871,-9.5,3.43839,2.32349,1.7302,0.879992,0.748103,2.35
1997/8/1,8,4.6,31.2516129,20.29032258,21.32903226,41.36451613,77.93548387,-19.8,3.87109,2.77378,2.03502,0.953503,0.9266346,2.79
1997/9/1,9,0,32.98333333,22.51666667,23.99333333,44.9,82.15,-14.8,3.9318,2.82831,2.17817,1.06267,1.145062,2.19
1997/10/1,10,52,33.23225806,24.85806452,24.01935484,51.32258065,82.87419355,-17.8,3.95114,3.1195,2.36526,0.997177,1.237823,1.61
1997/11/1,11,180.4,33.22666667,25.18666667,21.95,58.05666667,91.15666667,-15.2,4.09442,3.2188,2.51216,1.09356,1.535049,1.12
1997/12/1,12,380.6,32.51612903,25.11935484,18.32580645,60.93548387,92.30967742,-9.1,4.30308,3.23656,2.34623,0.901871,1.083412,0.67
1998/1/1,1,788.6,31.62903226,24.96774194,17.43870968,68.33870968,96.74193548,-23.5,3.54018,3.07388,2.49331,1.04394,0.7020726,0.83
1998/2/1,2,397.8,32.56785714,25.08928571,20.43571429,65.03571429,96.975,-19.2,2.96291,2.54723,2.11735,0.887978,0.5975739,1.56
1998/3/1,3,625,32.4516129,24.9,19.71290323,63.81935484,96.56774194,-28.5,2.85297,2.08088,1.55745,0.587711,0.1050889,2.01
1998/4/1,4,75,33.85333333,25.46666667,19.73333333,55.49,89.29,-24.4,2.92475,1.57809,0.988174,0.329216,0.2372946,1.27
1998/5/1,5,0,33.41935484,23.73548387,19.58387097,43.19032258,75.38064516,0.5,2.88335,1.31146,0.781057,0.274042,0.3464173,0.7
1998/6/1,6,0,32.38666667,21.42,18.95333333,41.33333333,78,9.9,1.81945,0.117975,-0.298853,-0.126547,0.3451686,0.4
1998/7/1,7,0.4,32.35483871,21.55806452,20.18064516,43.10645161,80.79354839,14.6,1.11537,-0.113697,-0.619551,-0.280598,-0.0836,-0.04
1998/8/1,8,2.2,32.5516129,21.11935484,22.05483871,42.79677419,81.61290323,9.8,0.83235,-0.250023,-0.751245,-0.445019,-0.2867044,-0.22
1998/9/1,9,13.2,33.59666667,24.04,22.41,51.36,88.89,11.1,0.191954,-0.481888,-0.767315,-0.499434,-0.1218983,-1.21
1998/10/1,10,119.4,34.16129032,25.68064516,22.2,53.10967742,86.28064516,10.9,7.68E-02,-0.73975,-1.13657,-0.853813,-0.3791564,-1.39
1998/11/1,11,156.6,33.58333333,25.79,22.07333333,57.53,89.37666667,12.5,-0.232485,-0.712526,-1.16073,-0.943966,-0.3972789,-0.52
1998/12/1,12,598.4,31.57096774,25.33225806,16.47741935,67.17419355,94.13225806,13.3,-1.00E-01,-1.01187,-1.48839,-1.11811,-0.1150105,-0.44
1999/1/1,1,360.2,31.32580645,24.67419355,17.84193548,68.80967742,97.90645161,15.6,-0.238909,-0.92576,-1.47404,-1.36163,0.0473,-0.32
1999/2/1,2,524.6,30.32142857,24.35714286,15.56785714,70.87142857,97.07857143,8.6,0.131245,-0.709055,-1.39078,-1.3894,0.1373039,-0.66
1999/3/1,3,375,31.51935484,24.08709677,17.94193548,65.26129032,98.05806452,8.9,0.269346,-0.320761,-0.859049,-0.943501,0.2629592,-0.33
1999/4/1,4,194.8,32.02666667,24.12666667,17.85,55.58333333,86.08333333,18.5,-0.856293,-0.563894,-0.734625,-0.776375,0.1888564,-0.41
1999/5/1,5,0,31.42580645,19.89032258,21.26129032,39.98064516,78.87419355,1.3,-0.549816,-0.526402,-0.786163,-0.757696,0.021,-0.68
1999/6/1,6,0.4,31.28,19.84,18.62333333,34.16,66.04333333,1,-0.733234,-0.659735,-0.863312,-0.633368,0.052,-1.3
1999/7/1,7,0.4,30.5516129,17.72903226,20.81612903,34.52580645,72.9483871,4.8,-0.837811,-0.590017,-0.72209,-0.652308,0.4128707,-0.66
1999/8/1,8,0,31.72580645,19.54193548,22.5483871,42.95483871,86.5483871,2.1,-0.618891,-0.721922,-0.903364,-0.728989,0.3162746,-0.96
1999/9/1,9,7.8,33.09666667,22.28,23.92,48.51,90.67,-0.4,-1.09208,-0.968258,-0.783255,-0.558542,0.3247513,-1.53
1999/10/1,10,102.2,32.97741935,24.31612903,21.82580645,54.59032258,89.66129032,9.1,-0.807478,-1.16891,-0.984472,-0.672493,0.1747724,-2.23
1999/11/1,11,76.6,32.84666667,24.86,21.56333333,57,90.21333333,13.1,-1.12945,-1.43736,-1.34994,-0.894756,0.1398814,-2.05
1999/12/1,12,250,32.75806452,25.01612903,18.59354839,61.99032258,95.24193548,12.8,-1.02499,-1.4873,-1.52404,-1.08266,0.0725,-1.63
2000/1/1,1,441.2,31.4483871,24.47419355,17.50967742,67.1483871,97.56774194,5.1,-0.894508,-1.67837,-1.7459,-1.22025,0.0522,-2
2000/2/1,2,667.4,30.9,24.31034483,15.38275862,70.12413793,98.3,12.9,-0.384007,-1.09871,-1.51677,-1.33937,0.1662039,-0.83
2000/3/1,3,363.6,30.97096774,24.28064516,16.6,68.39032258,98.77419355,9.4,-0.586273,-0.77935,-1.20046,-1.26742,0.3010609,0.29
2000/4/1,4,307.6,31.53666667,24.09333333,16.96,62.71,95.64,16.8,0.379328,-0.228914,-0.718666,-0.995535,0.3313556,0.35
2000/5/1,5,8.6,31.33870968,21.97096774,19.2,42.18709677,72.54516129,3.6,-0.418486,-0.438612,-0.709682,-0.835867,0.3195793,-0.05
2000/6/1,6,0.2,29.23,18.42333333,19.13333333,37.51333333,71.00666667,-5.5,-0.835653,-0.731874,-0.662672,-0.526957,0.1755576,-0.44
2000/7/1,7,0,30.46129032,18.76451613,20.43548387,41.87096774,81.71612903,-3.7,-0.759951,-0.538357,-0.453501,-0.413069,0.3782822,-0.66
2000/8/1,8,0,31.79354839,20.52903226,21.5,47.97096774,90.97096774,5.3,-0.696911,-0.366722,-0.275785,-0.244308,0.4243946,-1.19
2000/9/1,9,0.4,33.26,23.09,22.77,47.81333333,84.89666667,9.9,-0.455217,-0.337278,-0.337244,-0.199903,0.2780212,-1.24
2000/10/1,10,77.4,32.87741935,24.60322581,21.46129032,54.28064516,87.06129032,9.7,-0.539238,-0.484129,-0.501171,-0.316954,0.2219353,-1.3
2000/11/1,11,68.8,33.89666667,26.17,23.25,54.84666667,85.03666667,22.4,-0.718164,-0.727787,-0.684565,-0.370186,-0.0496,-0.53
2000/12/1,12,205.6,31.42580645,25.95483871,17.83225806,67.03225806,90.76774194,7.7,-0.512306,-0.738111,-0.900097,-0.678539,-0.027,0.52
2001/1/1,1,262.8,31.77741935,24.90967742,17.62258065,66.08387097,96.37096774,8.4,-0.769819,-0.673901,-0.824989,-0.690559,-0.2540394,0.6
2001/2/1,2,429.4,31.29285714,24.94285714,14.91785714,68.46785714,96.37142857,11.9,-0.247086,-0.357134,-0.606064,-0.723133,0.1587259,0.29
2001/3/1,3,293.4,31.63870968,24.6483871,17.22258065,65.38064516,95.72903226,6.7,0.323576,-5.89E-02,-0.419899,-0.53476,0.1508398,0.45
2001/4/1,4,47.2,32.61666667,24.02,19.41333333,51.18333333,83.47,0.3,0.338287,3.27E-02,-0.221556,-0.233025,0.3263664,-0.31
2001/5/1,5,7.4,31.46129032,20.80967742,19.78387097,41.29677419,76.08387097,-9,-0.766846,-0.251642,-0.216522,-0.146498,0.3441176,-0.3
2001/6/1,6,0,31.72,21.20666667,18.74666667,36.78666667,68.15333333,1.8,-1.04795,-0.219625,-2.38E-02,9.43E-02,0.3251192,-0.47
2001/7/1,7,26.6,30.64516129,19.70967742,19.64516129,40.61935484,75.86451613,-3.7,-0.888941,-0.126007,0.121689,0.331902,0.161822,-1.31
2001/8/1,8,0,31.17741935,18.82903226,22.22580645,44.06451613,88.3483871,-8.2,-0.87396,-0.275534,3.74E-03,0.404491,-0.00809,-0.77
2001/9/1,9,0,33.07333333,22.93,23.06666667,51.31,91.43,1.4,-1.31792,-0.711329,-0.238865,0.487787,0.1510723,-1.37
2001/10/1,10,30.4,33.79032258,25.4483871,22.50322581,54.76774194,88.21935484,-1.9,-1.18109,-0.55018,-0.217293,0.327948,-0.0863,-1.37
2001/11/1,11,164.6,33.89,24.92,20.44,57.36,93.31333333,7.2,-0.961754,-0.605028,-0.227835,0.309725,0.0109,-1.26
2001/12/1,12,182,32.50645161,25.61935484,19.21935484,61.1,89.89354839,-9.1,-1.08043,-0.662161,-0.454758,0.12676,0.1696895,-0.93
2002/1/1,1,147.6,33.05806452,26.13225806,18.1,62.74193548,91.96129032,2.7,-0.94986,-0.4587,-0.100779,0.406542,0.0348,0.27
2002/2/1,2,407.4,31.03571429,25.39642857,14.73571429,69.35357143,94.28214286,7.7,-0.212576,-0.159224,1.16E-02,0.293747,0.0772,-0.64
2002/3/1,3,247.4,33.32258065,24.33225806,21.20967742,58.17096774,95.76451613,-5.2,0.590708,0.242819,0.156021,0.332161,0.1682199,-0.43
2002/4/1,4,55.8,33.46333333,24.1,20.42333333,54.75333333,92.98333333,-3.8,0.256979,0.124004,0.207104,0.468756,-0.1617452,-0.32
2002/5/1,5,44.2,32.96774194,22.4,20.62903226,45.23548387,82.39032258,-14.5,5.48E-02,0.207718,0.290438,0.456472,-0.1224217,-0.63
2002/6/1,6,0,31.15333333,18.56,19.96333333,29.61333333,61.79666667,-6.3,-0.586393,0.433405,0.772118,0.734882,0.00827,-0.35
2002/7/1,7,0,30.82258065,17.87419355,20.87419355,36.62258065,76.00967742,-7.6,-0.63228,0.310053,0.68144,0.751852,0.0405,-0.31
2002/8/1,8,0.2,31.71612903,17.83225806,22.92258065,34.97096774,77.03225806,-14.6,-0.36697,0.343077,0.773254,0.812731,0.0847,0.6
2002/9/1,9,26.6,31.82,22.63,21.89666667,53.97,91.93,-8.2,-8.28E-02,0.471191,0.867537,0.816708,0.6603527,0.43
2002/10/1,10,9,34.21612903,25.18387097,24.82580645,51.03548387,85.49677419,-7.4,0.527912,0.918261,1.20652,0.969748,0.7690734,0.42
2002/11/1,11,181.4,34.09,25.3,22.39,52.54333333,86.31333333,-6,0.762325,1.22335,1.47164,1.09921,0.352572,1.51
2002/12/1,12,94.8,34.4483871,25.39677419,22.3516129,54.82580645,91.04193548,-10.6,0.725914,1.22516,1.43332,0.963921,0.0631,2.1
2003/1/1,1,466.2,32.05483871,24.79354839,17.45806452,63.3,93.19677419,-2,9.33E-02,0.74432,1.02512,0.845602,-0.0622,2.09
2003/2/1,2,727.2,31.12857143,24.36785714,15.88928571,69.51071429,98.68571429,-7.4,-0.125256,0.321365,0.644726,0.730097,0.192394,1.75
2003/3/1,3,121.2,31.9,24.58064516,18.72903226,62.56129032,94.62258065,-6.8,-0.518873,0.129669,0.53046,0.724621,0.1216709,1.51
2003/4/1,4,12.2,34.01666667,24.49,21.73666667,51.19666667,87.62333333,-5.5,-0.980032,-0.370865,3.60E-02,0.520006,0.0909,1.18
2003/5/1,5,0,33,22.92903226,19.91935484,43.92580645,77.42258065,-7.4,-1.47631,-0.846132,-0.447243,0.175074,0.0427,0.89
2003/6/1,6,5.8,31.97333333,19.94,20.01,33.11666667,65.53333333,-12,-1.09865,-0.484726,-0.109922,0.335073,0.3363684,0.68
2003/7/1,7,0.2,31.73870968,20.02258065,20.29677419,36.84516129,72.72903226,2.9,-0.767731,5.65E-02,0.257509,0.413561,0.432883,0.96
2003/8/1,8,0,31.58064516,21.28064516,21.49677419,46.04516129,82.90322581,-1.8,-2.44E-02,8.09E-02,0.128025,0.406481,0.4010547,0.88
2003/9/1,9,6.4,32.99333333,23.36666667,22.95333333,48.66333333,83.81666667,-2.2,-0.550856,-6.53E-03,0.202606,0.463627,0.3135627,0.01
2003/10/1,10,51.2,34.05483871,25.1516129,23.82580645,49.39354839,82.17741935,-1.9,-0.115168,0.378799,0.503428,0.659048,0.1213645,0.83
2003/11/1,11,200.6,33.79666667,25.08333333,21.73333333,55.18666667,90.09,-3.4,0.266775,0.337162,0.450905,0.700525,0.0971,0.52
2003/12/1,12,377.2,32.6516129,25.39677419,17.18709677,62.19032258,92.86451613,9.3,0.350004,0.511059,0.334932,0.525921,0.4098195,0.33
2004/1/1,1,460.8,31.76774194,25.08064516,18.50967742,65.67741935,94.94193548,-11.6,-3.51E-02,0.464909,0.308521,0.536112,0.2217216,0.43
2004/2/1,2,350.4,30.86896552,25,15.26896552,70.06896552,96.92413793,9.1,-0.116886,0.187696,0.182026,0.362667,0.289566,0.48
2004/3/1,3,413.8,31.85483871,24.73225806,17.55483871,65.97096774,97.30322581,0.2,-0.364794,-1.87E-02,-4.75E-02,0.150211,0.2377007,0.61
2004/4/1,4,60.4,33.95,24.23666667,22.33,51.44333333,89.4,-15.4,-0.524323,1.62E-02,0.134005,0.327906,0.1110647,0.57
2004/5/1,5,54,31.89354839,22.99032258,17.2516129,52.16774194,86.18387097,13.1,-1.08473,-0.272591,0.180407,0.370583,-0.3580017,0.88
2004/6/1,6,50.6,29.72,18.72666667,19.66,36.97333333,68.97666667,-15.2,-0.870295,-0.177185,0.224457,0.445513,-0.1864133,0.04
2004/7/1,7,0,30.31935484,18.03548387,20.9516129,38.34516129,78.20322581,-6.9,-0.891262,2.81E-03,0.52392,0.652622,0.000331,0.44
2004/8/1,8,0.8,30.66774194,19.18064516,22.41290323,50.86451613,95.57096774,-7.6,-0.550072,0.249077,0.745825,0.745012,0.1606142,0.85
2004/9/1,9,2.8,32.87,20.91666667,24.43666667,39.88,78.29,-2.8,-0.215467,0.295273,0.718046,0.915777,0.2676816,0.75
2004/10/1,10,42.6,33.78709677,24.69677419,24.14516129,52.79354839,88.21612903,-3.7,6.79E-02,0.4555,0.775108,0.911217,0.3604735,-0.11
2004/11/1,11,105.2,34.30666667,25.65333333,21.86,53.65333333,87.59666667,-8.6,0.367605,0.475542,0.674355,0.882784,0.1033521,-0.63
2004/12/1,12,236.8,33.48387097,25.73548387,19.76129032,58.58709677,90.08064516,-8,0.312014,0.51849,0.722803,0.87426,0.0886,-0.17
2005/1/1,1,408,32.41935484,25.21935484,19.21935484,64.7,94.85806452,1.8,2.53E-02,0.305559,0.60195,0.953022,0.0533,0.44
2005/2/1,2,265.4,32.825,25.15357143,21.71785714,60.94642857,92.46785714,-28.6,-0.526217,-6.52E-02,0.267757,0.646378,-0.3846155,0.81
2005/3/1,3,202.2,32.7483871,25.44193548,19.1516129,62.98709677,94.78709677,0.2,-1.17384,-0.131041,0.32696,0.5795,-0.2721911,1.36
2005/4/1,4,68.6,33.54,24.55333333,20.80666667,54.61666667,90.80666667,-11.2,-0.434862,0.198496,0.354324,0.466286,0.2743049,1.03
2005/5/1,5,0.6,32.56129032,21.67419355,21.22258065,42.06774194,78.56774194,-14.5,0.101034,0.302059,0.384706,0.361374,0.1734983,1.86
2005/6/1,6,0,31.45666667,20.55,19.68,41.08666667,75.49,2.6,-0.331583,0.197315,0.312088,0.379513,0.0221,1.17
2005/7/1,7,0,31.9483871,20.51612903,20.30967742,37.96129032,72.59354839,0.9,-0.254601,0.167973,0.10862,0.268482,-0.0821,0.66
2005/8/1,8,1.6,31.98387097,20.40322581,22.08387097,38.94193548,76.62903226,-6.9,-0.40723,0.101507,3.81E-02,0.289652,-0.0513,0.25
2005/9/1,9,1.4,32.91666667,23.33666667,22.87666667,49.92333333,86.84,3.9,-0.728617,-0.280909,-3.09E-02,0.299917,-0.1597995,-0.46
2005/10/1,10,77,34.1516129,25.45806452,23.22580645,51.63548387,84.79677419,10.9,-1.09454,-0.443211,-0.100311,0.258038,-0.0714,-1.32
2005/11/1,11,184.4,33.92333333,24.94333333,21.52,55.23333333,92.04666667,-2,-1.43181,-0.947557,-0.382664,0.113955,-0.0161,-1.5
2005/12/1,12,151,33.23548387,25.39032258,18.08064516,60.92258065,94.04516129,0.1,-1.15555,-1.29722,-0.744577,-0.128319,-0.0792,0.2
2006/1/1,1,410,31.00322581,24.95483871,14.42580645,67.82903226,94.50645161,12.7,-0.695259,-0.86549,-0.935179,-0.410259,0.042,1.03
2006/2/1,2,227.6,32.69285714,24.63214286,21.85,60.18214286,95.05357143,0.1,0.410334,-0.353014,-0.694653,-0.621174,-0.1303565,0.66
2006/3/1,3,455,30.86774194,24.99354839,15.30645161,69.73225806,96.69677419,13.8,-0.298403,-0.538311,-0.68203,-0.40778,-0.0653,0.05
2006/4/1,4,396.2,31.12333333,23.66333333,16.59333333,61.77,92.62333333,14.4,-0.962862,-0.200224,-0.233025,-0.123695,0.1749757,0.4
2006/5/1,5,22.4,30.81612903,20.61612903,21.20322581,37.90645161,68.71290323,-9.8,-0.514946,-8.25E-02,-2.28E-02,8.30E-02,-0.00111,0.48
2006/6/1,6,0,29.88333333,18.53666667,19.33333333,31.32,61.56,-6.3,-0.377123,1.25E-03,0.178457,0.306572,0.1388586,1.04
2006/7/1,7,0,29.60967742,18.04193548,20.36451613,36.63225806,72.43225806,-7.6,-7.28E-03,3.44E-02,0.141289,0.374142,0.3416316,0.35
2006/8/1,8,0,31.36451613,18.92903226,22.69677419,37.0516129,76.86129032,-15.9,0.406618,0.376108,0.450436,0.638712,0.5226035,-0.65
2006/9/1,9,6.4,32.83333333,21.05666667,24.31,42.88666667,83.73666667,-5.8,0.662233,0.685183,0.680416,0.772917,0.8015927,-0.94
2006/10/1,10,1.8,33.56129032,23.20645161,25.04516129,45.65483871,83.11935484,-16,1.15878,0.846781,0.804567,0.825256,0.9408644,-0.05
2006/11/1,11,43.6,33.92333333,25.45,23.55333333,53.37666667,86.74666667,-1.4,0.889395,0.912243,1.03991,0.911774,0.7567411,-0.22
2006/12/1,12,240,33.92258065,25.11290323,20.20322581,54.64516129,89.63548387,-3.5,0.655224,1.04051,1.11811,0.937469,0.3923805,0.14
2007/1/1,1,206.8,32.40645161,25.59677419,17.03548387,66.34193548,96.57096774,-7.8,0.565432,0.66725,0.640121,0.668921,0.4020904,0.01
2007/2/1,2,422.6,32.10357143,24.40714286,18.18214286,64.69285714,96.925,-2.7,0.140274,3.97E-02,0.133127,0.389107,0.3252159,0.04
2007/3/1,3,689.8,30.91935484,24.7516129,14.6483871,69.00967742,97.78064516,-1.4,-0.678253,-0.326931,-9.99E-02,0.22242,0.2754678,-0.36
2007/4/1,4,18,33.05333333,24.24,20.47333333,53.42333333,88.85,-3,-1.12415,-0.392744,-8.97E-02,0.202274,0.2899359,0.16
2007/5/1,5,18.8,33.3516129,23.47419355,19.91935484,48.99032258,86.00322581,-2.7,-1.59339,-0.715172,-0.312693,3.36E-02,0.4764167,-0.1
2007/6/1,6,4.2,29.92,19.97333333,17.08,32.22,56.41666667,5,-1.58495,-0.494585,-7.74E-02,0.181263,0.2283486,0.09
2007/7/1,7,0,29.85806452,17.54516129,20.72580645,39.02903226,79.97741935,-5,-1.1327,-0.593908,-0.25819,6.31E-02,0.3462531,0.78
2007/8/1,8,0.4,31.26129032,19.49032258,21.7516129,41.29032258,81.35483871,2.7,-1.46619,-0.961353,-0.492756,2.08E-02,0.5300641,0.5
2007/9/1,9,43.6,33.05333333,21.91,23.71,49.36666667,93.43,1.4,-1.46003,-1.33044,-0.989334,-0.357344,0.6091406,-0.36
2007/10/1,10,13.2,33.86129032,25.27741935,23.84193548,52.73225806,86.39032258,5.4,-1.69543,-1.49231,-1.36843,-0.609163,0.4321938,-1.45
2007/11/1,11,143.2,33.61666667,25.08,20.96,57.48,92.41333333,9.2,-1.97453,-1.7271,-1.52948,-0.956905,0.2330801,-1.08
2007/12/1,12,247.8,33.30645161,25.58064516,18.0516129,60.12580645,92.39032258,14.4,-1.59142,-1.68989,-1.59679,-0.96217,-0.0059,-0.58
2008/1/1,1,515.2,32.18387097,24.99354839,18.18387097,62.84193548,93.55806452,14.1,-0.803049,-1.56512,-1.73797,-1.24928,0.2924405,-1
2008/2/1,2,670,30.80689655,24.71034483,13.25172414,69.35862069,96.93448276,21.3,-7.79E-02,-1.19648,-1.68186,-1.4126,0.1033059,-0.77
2008/3/1,3,264.7,32.24516129,24.37096774,18.91612903,61.70322581,96.14516129,12.2,0.305296,-0.684841,-1.11206,-1.15769,0.2574489,-0.71
2008/4/1,4,10.2,33.28666667,22.59333333,21.78,44.38333333,81.95333333,4.5,0.420757,-0.401134,-0.814606,-0.852684,0.0371,-1.52
2008/5/1,5,0,32.45806452,20.75806452,20.67741935,35.93870968,71.44193548,-3.5,-0.444977,-0.126242,-0.556704,-0.760727,0.3853073,-1.37
2008/6/1,6,0,31.40666667,20.10666667,19.24666667,37.25666667,72.99,4.2,7.84E-02,-1.41E-02,-0.350323,-0.517097,0.4123481,-1.34
2008/7/1,7,0,31.21612903,18.08064516,20.76129032,33.76451613,71.6516129,2.2,0.276909,0.380953,8.30E-02,-0.288658,0.5472912,-1.67
2008/8/1,8,0,32.58387097,19.51612903,22.09032258,29.10322581,61.76129032,9.1,0.566219,0.560448,4.78E-02,-0.177279,0.4175935,-1.7
2008/9/1,9,5.2,33.34,23.21,22.54,49.37666667,88.53666667,13.5,0.199244,6.61E-03,-0.214874,-0.253103,0.4596508,-1.55
2008/10/1,10,117,34.43225806,25.07096774,23.13870968,50.14193548,84.91612903,13.4,-0.212646,-2.48E-02,-0.246113,-0.236702,0.3927723,-1.76
2008/11/1,11,54.6,34.24666667,26.23333333,21.02333333,55.1,86.65,17.1,-0.229164,-0.156548,-0.298925,-0.365955,0.1281799,-1.25
2008/12/1,12,325.8,32.22903226,25.27741935,16.54193548,64.38387097,95.01290323,13.3,-0.296165,-0.646332,-0.885538,-0.594559,0.1675787,-0.87
2009/1/1,1,411,32.05806452,25.48387097,17.03548387,66.2516129,94.72580645,9.4,-0.176298,-0.58143,-0.95483,-0.579699,0.2080711,-1.4
2009/2/1,2,495.8,30.925,24.75,14.38214286,69.23928571,97.26785714,14.8,-0.222145,-0.447144,-0.696712,-0.481422,0.338524,-1.55
